# SignalP-5.0	Organism: euk	Timestamp: 20220617153159
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_007361-T1	OTHER	0.003170	0.996830	
H9P43_007362-T1	SP(Sec/SPI)	0.867786	0.132214	CS pos: 23-24. AAA-QG. Pr: 0.4213
H9P43_007363-T1	OTHER	0.000601	0.999399	
H9P43_007364-T1	OTHER	0.000511	0.999489	
H9P43_007365-T1	OTHER	0.002057	0.997943	
H9P43_007366-T1	OTHER	0.004918	0.995082	
H9P43_007367-T1	OTHER	0.004437	0.995563	
H9P43_007368-T1	OTHER	0.000876	0.999124	
H9P43_007369-T1	OTHER	0.051565	0.948435	
H9P43_007370-T1	OTHER	0.000730	0.999270	
H9P43_007371-T1	OTHER	0.004749	0.995251	
H9P43_007372-T1	OTHER	0.000689	0.999311	
H9P43_007373-T1	OTHER	0.000421	0.999579	
H9P43_007374-T1	OTHER	0.004439	0.995561	
H9P43_007375-T1	OTHER	0.000738	0.999262	
H9P43_007376-T1	OTHER	0.011885	0.988115	
H9P43_007377-T1	OTHER	0.000775	0.999225	
H9P43_007378-T1	OTHER	0.006865	0.993135	
H9P43_007379-T1	OTHER	0.000602	0.999398	
H9P43_007380-T1	OTHER	0.000404	0.999596	
H9P43_007381-T1	OTHER	0.000999	0.999001	
H9P43_007382-T1	OTHER	0.001050	0.998950	
H9P43_007383-T1	OTHER	0.004749	0.995251	
# SignalP-5.0	Organism: euk	Timestamp: 20220617153505
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_005623-T1	OTHER	0.423573	0.576427	
H9P43_005624-T1	OTHER	0.002301	0.997699	
H9P43_005625-T1	OTHER	0.002525	0.997475	
H9P43_005626-T1	OTHER	0.000261	0.999739	
H9P43_005627-T1	OTHER	0.001284	0.998716	
H9P43_005628-T1	OTHER	0.000866	0.999134	
H9P43_005629-T1	OTHER	0.003117	0.996883	
H9P43_005630-T1	OTHER	0.000840	0.999160	
H9P43_005631-T1	OTHER	0.004697	0.995303	
H9P43_005632-T1	OTHER	0.043365	0.956635	
H9P43_005633-T1	OTHER	0.008599	0.991401	
H9P43_005634-T1	OTHER	0.003735	0.996265	
H9P43_005635-T1	SP(Sec/SPI)	0.994673	0.005327	CS pos: 23-24. VAA-QT. Pr: 0.8622
H9P43_005636-T1	SP(Sec/SPI)	0.995253	0.004747	CS pos: 22-23. ASA-AV. Pr: 0.6843
H9P43_005637-T1	OTHER	0.001728	0.998272	
H9P43_005638-T1	OTHER	0.001021	0.998979	
H9P43_005639-T1	OTHER	0.000189	0.999811	
H9P43_005640-T1	OTHER	0.018662	0.981338	
H9P43_005641-T1	OTHER	0.000659	0.999341	
H9P43_005642-T1	OTHER	0.002162	0.997838	
H9P43_005643-T1	OTHER	0.034530	0.965470	
H9P43_005644-T1	OTHER	0.002953	0.997047	
H9P43_005645-T1	OTHER	0.000626	0.999374	
H9P43_005646-T1	OTHER	0.001063	0.998937	
H9P43_005647-T1	OTHER	0.001361	0.998639	
H9P43_005648-T1	OTHER	0.001661	0.998339	
H9P43_005649-T1	OTHER	0.002460	0.997540	
H9P43_005650-T1	OTHER	0.003218	0.996782	
H9P43_005651-T1	OTHER	0.000581	0.999419	
H9P43_005652-T1	OTHER	0.000359	0.999641	
H9P43_005653-T1	OTHER	0.002613	0.997387	
H9P43_005654-T1	OTHER	0.028233	0.971767	
H9P43_005655-T1	OTHER	0.002759	0.997241	
H9P43_005656-T1	OTHER	0.001393	0.998607	
H9P43_005657-T1	OTHER	0.000819	0.999181	
H9P43_005658-T1	OTHER	0.001947	0.998053	
H9P43_005659-T1	OTHER	0.003137	0.996863	
H9P43_005660-T1	OTHER	0.000911	0.999089	
H9P43_005661-T1	OTHER	0.002774	0.997226	
H9P43_005662-T1	OTHER	0.010346	0.989654	
H9P43_005663-T1	OTHER	0.001219	0.998781	
H9P43_005664-T1	OTHER	0.002558	0.997442	
H9P43_005665-T1	OTHER	0.000997	0.999003	
H9P43_005666-T1	OTHER	0.000646	0.999354	
H9P43_005667-T1	OTHER	0.001321	0.998679	
H9P43_005668-T1	OTHER	0.000503	0.999497	
H9P43_005669-T1	OTHER	0.004633	0.995367	
H9P43_005670-T1	OTHER	0.003818	0.996182	
H9P43_005671-T1	OTHER	0.005260	0.994740	
H9P43_005672-T1	OTHER	0.000359	0.999641	
H9P43_005673-T1	OTHER	0.003406	0.996594	
H9P43_005674-T1	OTHER	0.003572	0.996428	
H9P43_005675-T1	OTHER	0.014321	0.985679	
H9P43_005676-T1	OTHER	0.001296	0.998704	
H9P43_005677-T1	OTHER	0.280486	0.719514	
H9P43_005678-T1	OTHER	0.081078	0.918922	
H9P43_005679-T1	OTHER	0.004668	0.995332	
H9P43_005680-T1	OTHER	0.028956	0.971044	
H9P43_005681-T1	OTHER	0.000367	0.999633	
H9P43_005682-T1	OTHER	0.000855	0.999145	
H9P43_005683-T1	OTHER	0.000872	0.999128	
H9P43_005684-T1	OTHER	0.005100	0.994900	
H9P43_005685-T1	OTHER	0.001708	0.998292	
H9P43_005686-T1	OTHER	0.001253	0.998747	
H9P43_005687-T1	OTHER	0.007803	0.992197	
H9P43_005688-T1	OTHER	0.004900	0.995100	
H9P43_005689-T1	SP(Sec/SPI)	0.985832	0.014168	CS pos: 20-21. VVA-LP. Pr: 0.2937
H9P43_005690-T1	OTHER	0.096349	0.903651	
H9P43_005691-T1	OTHER	0.001251	0.998749	
H9P43_005692-T1	OTHER	0.000961	0.999039	
H9P43_005693-T1	OTHER	0.003422	0.996578	
H9P43_005694-T1	SP(Sec/SPI)	0.511004	0.488996	CS pos: 23-24. SLA-SW. Pr: 0.4060
H9P43_005695-T1	OTHER	0.000709	0.999291	
H9P43_005696-T1	OTHER	0.002185	0.997815	
H9P43_005697-T1	OTHER	0.001181	0.998819	
H9P43_005698-T1	OTHER	0.001864	0.998136	
H9P43_005699-T1	OTHER	0.002907	0.997093	
H9P43_005700-T1	OTHER	0.003734	0.996266	
H9P43_005701-T1	OTHER	0.001530	0.998470	
H9P43_005702-T1	OTHER	0.009608	0.990392	
H9P43_005703-T1	OTHER	0.280486	0.719514	
H9P43_005704-T1	OTHER	0.002038	0.997962	
H9P43_005705-T1	OTHER	0.000631	0.999369	
H9P43_005706-T1	OTHER	0.005960	0.994040	
H9P43_005707-T1	OTHER	0.000579	0.999421	
H9P43_005708-T1	OTHER	0.001000	0.999000	
H9P43_005709-T1	OTHER	0.000747	0.999253	
H9P43_005710-T1	OTHER	0.000900	0.999100	
H9P43_005711-T1	OTHER	0.002296	0.997704	
H9P43_005712-T1	OTHER	0.016450	0.983550	
H9P43_005713-T1	OTHER	0.000520	0.999480	
H9P43_005714-T1	OTHER	0.001372	0.998628	
H9P43_005715-T1	OTHER	0.000534	0.999466	
H9P43_005716-T1	OTHER	0.000906	0.999094	
H9P43_005717-T1	SP(Sec/SPI)	0.729623	0.270377	CS pos: 28-29. STA-QE. Pr: 0.1521
H9P43_005718-T1	OTHER	0.198167	0.801833	
H9P43_005719-T1	OTHER	0.000215	0.999785	
H9P43_005720-T1	OTHER	0.001163	0.998837	
H9P43_005721-T1	OTHER	0.000939	0.999061	
H9P43_005722-T1	OTHER	0.009487	0.990513	
H9P43_005723-T1	OTHER	0.001767	0.998233	
H9P43_005724-T1	OTHER	0.002322	0.997678	
H9P43_005725-T1	SP(Sec/SPI)	0.866568	0.133432	CS pos: 37-38. VAG-AI. Pr: 0.4411
H9P43_005726-T1	OTHER	0.016347	0.983653	
H9P43_005727-T1	OTHER	0.001820	0.998180	
H9P43_005728-T1	OTHER	0.002004	0.997996	
H9P43_005729-T1	OTHER	0.001043	0.998957	
H9P43_005730-T1	OTHER	0.002918	0.997082	
H9P43_005731-T1	OTHER	0.001703	0.998297	
H9P43_005732-T1	SP(Sec/SPI)	0.999827	0.000173	CS pos: 23-24. VAA-AE. Pr: 0.6381
H9P43_005733-T1	OTHER	0.004401	0.995599	
H9P43_005734-T1	OTHER	0.000448	0.999552	
H9P43_005735-T1	OTHER	0.000981	0.999019	
H9P43_005736-T1	OTHER	0.002313	0.997687	
H9P43_005737-T1	SP(Sec/SPI)	0.709240	0.290760	CS pos: 45-46. VAA-EP. Pr: 0.3009
H9P43_005738-T1	OTHER	0.002649	0.997351	
H9P43_005739-T1	OTHER	0.001145	0.998855	
H9P43_005740-T1	OTHER	0.000386	0.999614	
H9P43_005741-T1	OTHER	0.014097	0.985903	
H9P43_005742-T1	OTHER	0.001863	0.998137	
H9P43_005743-T1	OTHER	0.001615	0.998385	
H9P43_005744-T1	OTHER	0.011098	0.988902	
H9P43_005745-T1	OTHER	0.000464	0.999536	
H9P43_005746-T1	OTHER	0.000530	0.999470	
H9P43_005747-T1	SP(Sec/SPI)	0.964265	0.035735	CS pos: 26-27. ASA-MY. Pr: 0.4604
H9P43_005748-T1	OTHER	0.002018	0.997982	
H9P43_005749-T1	OTHER	0.000937	0.999063	
H9P43_005750-T1	SP(Sec/SPI)	0.999548	0.000452	CS pos: 21-22. VTA-AP. Pr: 0.8992
H9P43_005751-T1	SP(Sec/SPI)	0.996864	0.003136	CS pos: 23-24. VHA-SE. Pr: 0.7154
H9P43_005752-T1	OTHER	0.001354	0.998646	
H9P43_005753-T1	OTHER	0.003532	0.996468	
H9P43_005754-T1	OTHER	0.005593	0.994407	
H9P43_005755-T1	OTHER	0.010040	0.989960	
H9P43_005756-T1	OTHER	0.002112	0.997888	
H9P43_005757-T1	OTHER	0.005399	0.994601	
H9P43_005758-T1	OTHER	0.000871	0.999129	
H9P43_005759-T1	OTHER	0.018107	0.981893	
H9P43_005760-T1	OTHER	0.000432	0.999568	
H9P43_005761-T1	OTHER	0.001854	0.998146	
H9P43_005762-T1	OTHER	0.296998	0.703002	
H9P43_005763-T1	OTHER	0.002497	0.997503	
H9P43_005764-T1	OTHER	0.001964	0.998036	
H9P43_005765-T1	OTHER	0.001025	0.998975	
H9P43_005766-T1	OTHER	0.000321	0.999679	
H9P43_005767-T1	OTHER	0.001271	0.998729	
H9P43_005768-T1	OTHER	0.000577	0.999423	
H9P43_005769-T1	OTHER	0.001280	0.998720	
H9P43_005770-T1	OTHER	0.001891	0.998109	
H9P43_005771-T1	OTHER	0.000263	0.999737	
H9P43_005772-T1	OTHER	0.001370	0.998630	
H9P43_005773-T1	OTHER	0.000809	0.999191	
H9P43_005774-T1	OTHER	0.000192	0.999808	
H9P43_005775-T1	OTHER	0.000837	0.999163	
H9P43_005776-T1	OTHER	0.003331	0.996669	
H9P43_005777-T1	OTHER	0.000814	0.999186	
H9P43_005778-T1	OTHER	0.001360	0.998640	
H9P43_005779-T1	OTHER	0.001759	0.998241	
H9P43_005780-T1	OTHER	0.002785	0.997215	
H9P43_005781-T1	OTHER	0.005655	0.994345	
H9P43_005782-T1	OTHER	0.000131	0.999869	
H9P43_005783-T1	OTHER	0.001916	0.998084	
H9P43_005784-T1	OTHER	0.000845	0.999155	
H9P43_005785-T1	OTHER	0.003291	0.996709	
H9P43_005786-T1	OTHER	0.000890	0.999110	
H9P43_005787-T1	OTHER	0.001212	0.998788	
H9P43_005788-T1	OTHER	0.001451	0.998549	
H9P43_005789-T1	OTHER	0.001694	0.998306	
H9P43_005790-T1	OTHER	0.001716	0.998284	
H9P43_005791-T1	OTHER	0.006340	0.993660	
H9P43_005792-T1	OTHER	0.000335	0.999665	
H9P43_005793-T1	OTHER	0.006909	0.993091	
H9P43_005794-T1	OTHER	0.001726	0.998274	
H9P43_005795-T1	OTHER	0.000753	0.999247	
H9P43_005796-T1	OTHER	0.000789	0.999211	
H9P43_005797-T1	OTHER	0.000937	0.999063	
H9P43_005798-T1	SP(Sec/SPI)	0.871083	0.128917	CS pos: 36-37. IRA-AD. Pr: 0.6785
H9P43_005799-T1	OTHER	0.036937	0.963063	
H9P43_005800-T1	OTHER	0.001587	0.998413	
H9P43_005801-T1	OTHER	0.002047	0.997953	
H9P43_005802-T1	OTHER	0.003247	0.996753	
H9P43_005803-T1	OTHER	0.006279	0.993721	
H9P43_005804-T1	OTHER	0.000174	0.999826	
H9P43_005805-T1	OTHER	0.001753	0.998247	
H9P43_005806-T1	OTHER	0.002596	0.997404	
H9P43_005807-T1	OTHER	0.008145	0.991855	
H9P43_005808-T1	OTHER	0.007385	0.992615	
H9P43_005809-T1	OTHER	0.001095	0.998905	
H9P43_005810-T1	OTHER	0.000995	0.999005	
H9P43_005811-T1	OTHER	0.001411	0.998589	
H9P43_005812-T1	OTHER	0.000809	0.999191	
H9P43_005813-T1	OTHER	0.355699	0.644301	
H9P43_005814-T1	OTHER	0.001777	0.998223	
H9P43_005815-T1	OTHER	0.118494	0.881506	
H9P43_005816-T1	OTHER	0.001307	0.998693	
H9P43_005817-T1	OTHER	0.006039	0.993961	
H9P43_005818-T1	OTHER	0.000364	0.999636	
H9P43_005819-T1	OTHER	0.011349	0.988651	
H9P43_005820-T1	OTHER	0.001217	0.998783	
H9P43_005821-T1	OTHER	0.011157	0.988843	
H9P43_005822-T1	OTHER	0.000711	0.999289	
H9P43_005823-T1	OTHER	0.004955	0.995045	
H9P43_005824-T1	OTHER	0.005428	0.994572	
H9P43_005825-T1	OTHER	0.002112	0.997888	
H9P43_005826-T1	SP(Sec/SPI)	0.991533	0.008467	CS pos: 20-21. TSA-LP. Pr: 0.7185
H9P43_005827-T1	OTHER	0.003515	0.996485	
H9P43_005828-T1	OTHER	0.079521	0.920479	
H9P43_005829-T1	SP(Sec/SPI)	0.971213	0.028787	CS pos: 26-27. ALA-AQ. Pr: 0.4393
H9P43_005830-T1	OTHER	0.007097	0.992903	
H9P43_005831-T1	OTHER	0.000296	0.999704	
H9P43_005832-T1	OTHER	0.176490	0.823510	
H9P43_005833-T1	OTHER	0.000394	0.999606	
H9P43_005834-T1	OTHER	0.105285	0.894715	
H9P43_005835-T1	OTHER	0.000789	0.999211	
H9P43_005836-T1	OTHER	0.000996	0.999004	
H9P43_005837-T1	OTHER	0.001934	0.998066	
H9P43_005838-T1	OTHER	0.000892	0.999108	
H9P43_005839-T1	OTHER	0.001571	0.998429	
H9P43_005840-T1	OTHER	0.000993	0.999007	
H9P43_005841-T1	OTHER	0.000916	0.999084	
H9P43_005842-T1	OTHER	0.003066	0.996934	
H9P43_005843-T1	OTHER	0.001478	0.998522	
H9P43_005844-T1	OTHER	0.002809	0.997191	
H9P43_005845-T1	SP(Sec/SPI)	0.999790	0.000210	CS pos: 23-24. VAA-AE. Pr: 0.5905
H9P43_005846-T1	OTHER	0.000896	0.999104	
H9P43_005847-T1	OTHER	0.011954	0.988046	
H9P43_005848-T1	SP(Sec/SPI)	0.963342	0.036658	CS pos: 32-33. ASA-AK. Pr: 0.6059
H9P43_005849-T1	OTHER	0.002445	0.997555	
H9P43_005850-T1	OTHER	0.001054	0.998946	
H9P43_005851-T1	OTHER	0.000842	0.999158	
H9P43_005852-T1	OTHER	0.002587	0.997413	
H9P43_005853-T1	OTHER	0.003106	0.996894	
H9P43_005854-T1	OTHER	0.001396	0.998604	
H9P43_005855-T1	OTHER	0.001876	0.998124	
H9P43_005856-T1	OTHER	0.004382	0.995618	
H9P43_005857-T1	OTHER	0.001034	0.998966	
H9P43_005858-T1	OTHER	0.001984	0.998016	
H9P43_005859-T1	OTHER	0.017778	0.982222	
H9P43_005860-T1	OTHER	0.001191	0.998809	
H9P43_005861-T1	OTHER	0.003513	0.996487	
H9P43_005862-T1	OTHER	0.002941	0.997059	
H9P43_005863-T1	OTHER	0.001710	0.998290	
H9P43_005864-T1	OTHER	0.002017	0.997983	
H9P43_005865-T1	OTHER	0.000398	0.999602	
H9P43_005866-T1	OTHER	0.042125	0.957875	
H9P43_005867-T1	OTHER	0.001134	0.998866	
H9P43_005868-T1	OTHER	0.001250	0.998750	
H9P43_005869-T1	OTHER	0.000344	0.999656	
H9P43_005870-T1	OTHER	0.001651	0.998349	
H9P43_005871-T1	OTHER	0.008215	0.991785	
H9P43_005872-T1	OTHER	0.000440	0.999560	
H9P43_005873-T1	OTHER	0.001676	0.998324	
# SignalP-5.0	Organism: euk	Timestamp: 20220617153026
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_007636-T1	OTHER	0.000386	0.999614	
H9P43_007637-T1	OTHER	0.001447	0.998553	
H9P43_007638-T1	OTHER	0.001931	0.998069	
H9P43_007639-T1	OTHER	0.002113	0.997887	
H9P43_007640-T1	OTHER	0.004457	0.995543	
H9P43_007641-T1	OTHER	0.000849	0.999151	
H9P43_007642-T1	OTHER	0.001629	0.998371	
H9P43_007643-T1	OTHER	0.003482	0.996518	
H9P43_007644-T1	OTHER	0.001094	0.998906	
H9P43_007645-T1	OTHER	0.008757	0.991243	
H9P43_007646-T1	OTHER	0.006956	0.993044	
H9P43_007647-T1	OTHER	0.001067	0.998933	
H9P43_007648-T1	OTHER	0.001017	0.998983	
H9P43_007649-T1	OTHER	0.001114	0.998886	
H9P43_007650-T1	OTHER	0.001568	0.998432	
H9P43_007651-T1	OTHER	0.001776	0.998224	
H9P43_007652-T1	OTHER	0.078102	0.921898	
H9P43_007653-T1	OTHER	0.000672	0.999328	
H9P43_007654-T1	OTHER	0.000968	0.999032	
H9P43_007655-T1	OTHER	0.004433	0.995567	
H9P43_007656-T1	OTHER	0.000305	0.999695	
H9P43_007657-T1	OTHER	0.000528	0.999472	
H9P43_007658-T1	OTHER	0.001608	0.998392	
H9P43_007659-T1	OTHER	0.013005	0.986995	
H9P43_007660-T1	OTHER	0.000739	0.999261	
H9P43_007661-T1	OTHER	0.000855	0.999145	
H9P43_007662-T1	OTHER	0.000538	0.999462	
H9P43_007663-T1	OTHER	0.004939	0.995061	
H9P43_007664-T1	OTHER	0.002202	0.997798	
H9P43_007665-T1	OTHER	0.237407	0.762593	
H9P43_007666-T1	OTHER	0.000625	0.999375	
H9P43_007667-T1	OTHER	0.002068	0.997932	
H9P43_007668-T1	SP(Sec/SPI)	0.989180	0.010820	CS pos: 37-38. AAA-QQ. Pr: 0.7075
H9P43_007669-T1	OTHER	0.001162	0.998838	
H9P43_007670-T1	OTHER	0.001540	0.998460	
H9P43_007671-T1	OTHER	0.001365	0.998635	
H9P43_007672-T1	OTHER	0.001113	0.998887	
H9P43_007673-T1	OTHER	0.001113	0.998887	
H9P43_007674-T1	OTHER	0.001365	0.998635	
H9P43_007675-T1	SP(Sec/SPI)	0.998509	0.001491	CS pos: 23-24. ADA-QQ. Pr: 0.6456
H9P43_007676-T1	OTHER	0.002419	0.997581	
H9P43_007677-T1	OTHER	0.000838	0.999162	
H9P43_007678-T1	OTHER	0.003216	0.996784	
H9P43_007679-T1	OTHER	0.001147	0.998853	
H9P43_007680-T1	OTHER	0.002630	0.997370	
H9P43_007681-T1	OTHER	0.015513	0.984487	
H9P43_007682-T1	OTHER	0.002891	0.997109	
H9P43_007683-T1	OTHER	0.000840	0.999160	
H9P43_007684-T1	SP(Sec/SPI)	0.999330	0.000670	CS pos: 20-21. AAA-TP. Pr: 0.3693
H9P43_007685-T1	OTHER	0.361661	0.638339	
H9P43_007686-T1	OTHER	0.105150	0.894850	
H9P43_007687-T1	SP(Sec/SPI)	0.999121	0.000879	CS pos: 20-21. VAA-AK. Pr: 0.4633
H9P43_007688-T1	OTHER	0.001505	0.998495	
H9P43_007689-T1	OTHER	0.001305	0.998695	
H9P43_007690-T1	OTHER	0.001104	0.998896	
H9P43_007691-T1	OTHER	0.002365	0.997635	
H9P43_007692-T1	OTHER	0.004721	0.995279	
H9P43_007693-T1	OTHER	0.002658	0.997342	
H9P43_007694-T1	OTHER	0.000718	0.999282	
H9P43_007695-T1	OTHER	0.002615	0.997385	
H9P43_007696-T1	OTHER	0.000713	0.999287	
H9P43_007697-T1	OTHER	0.014815	0.985185	
H9P43_007698-T1	OTHER	0.001382	0.998618	
H9P43_007699-T1	OTHER	0.000905	0.999095	
H9P43_007700-T1	OTHER	0.000770	0.999230	
H9P43_007701-T1	OTHER	0.000963	0.999037	
H9P43_007702-T1	OTHER	0.001222	0.998778	
H9P43_007703-T1	OTHER	0.002884	0.997116	
H9P43_007704-T1	OTHER	0.000484	0.999516	
H9P43_007705-T1	OTHER	0.001897	0.998103	
H9P43_007706-T1	OTHER	0.000826	0.999174	
H9P43_007707-T1	OTHER	0.000808	0.999192	
H9P43_007708-T1	OTHER	0.004688	0.995312	
H9P43_007709-T1	OTHER	0.005193	0.994807	
H9P43_007710-T1	OTHER	0.005449	0.994551	
H9P43_007711-T1	OTHER	0.000863	0.999137	
H9P43_007712-T1	OTHER	0.253446	0.746554	
H9P43_007713-T1	OTHER	0.000535	0.999465	
H9P43_007714-T1	OTHER	0.002115	0.997885	
H9P43_007715-T1	OTHER	0.018492	0.981508	
H9P43_007716-T1	SP(Sec/SPI)	0.997632	0.002368	CS pos: 22-23. AAA-AK. Pr: 0.3975
H9P43_007717-T1	OTHER	0.000835	0.999165	
H9P43_007718-T1	OTHER	0.000546	0.999454	
H9P43_007719-T1	OTHER	0.001048	0.998952	
H9P43_007720-T1	OTHER	0.003690	0.996310	
H9P43_007721-T1	SP(Sec/SPI)	0.997632	0.002368	CS pos: 22-23. AAA-AK. Pr: 0.3975
H9P43_007722-T1	OTHER	0.014103	0.985897	
H9P43_007723-T1	OTHER	0.001667	0.998333	
H9P43_007724-T1	OTHER	0.001285	0.998715	
H9P43_007725-T1	OTHER	0.001500	0.998500	
H9P43_007726-T1	OTHER	0.002206	0.997794	
H9P43_007727-T1	OTHER	0.002036	0.997964	
H9P43_007728-T1	OTHER	0.007477	0.992523	
H9P43_007729-T1	OTHER	0.017108	0.982892	
H9P43_007730-T1	OTHER	0.001660	0.998340	
H9P43_007731-T1	OTHER	0.002115	0.997885	
H9P43_007732-T1	SP(Sec/SPI)	0.999768	0.000232	CS pos: 23-24. VAA-AP. Pr: 0.6518
H9P43_007733-T1	OTHER	0.159311	0.840689	
H9P43_007734-T1	OTHER	0.000781	0.999219	
H9P43_007735-T1	OTHER	0.000977	0.999023	
H9P43_007736-T1	OTHER	0.000877	0.999123	
H9P43_007737-T1	OTHER	0.153693	0.846307	
H9P43_007738-T1	OTHER	0.000597	0.999403	
H9P43_007739-T1	SP(Sec/SPI)	0.996987	0.003013	CS pos: 20-21. AAA-NP. Pr: 0.6851
H9P43_007740-T1	SP(Sec/SPI)	0.771683	0.228317	CS pos: 48-49. TEA-VL. Pr: 0.6876
H9P43_007741-T1	OTHER	0.002957	0.997043	
H9P43_007742-T1	SP(Sec/SPI)	0.999736	0.000264	CS pos: 23-24. AEA-AT. Pr: 0.9339
H9P43_007743-T1	OTHER	0.003652	0.996348	
H9P43_007744-T1	OTHER	0.008840	0.991160	
H9P43_007745-T1	OTHER	0.021893	0.978107	
H9P43_007746-T1	OTHER	0.001059	0.998941	
H9P43_007747-T1	OTHER	0.006298	0.993702	
H9P43_007748-T1	OTHER	0.002944	0.997056	
H9P43_007749-T1	OTHER	0.017752	0.982248	
H9P43_007750-T1	OTHER	0.000945	0.999055	
H9P43_007751-T1	OTHER	0.000461	0.999539	
H9P43_007752-T1	OTHER	0.001007	0.998993	
H9P43_007753-T1	OTHER	0.001723	0.998277	
H9P43_007754-T1	OTHER	0.004051	0.995949	
H9P43_007755-T1	OTHER	0.028215	0.971785	
H9P43_007756-T1	OTHER	0.001480	0.998520	
H9P43_007757-T1	OTHER	0.001767	0.998233	
H9P43_007758-T1	OTHER	0.002250	0.997750	
H9P43_007759-T1	OTHER	0.003386	0.996614	
H9P43_007760-T1	OTHER	0.000373	0.999627	
H9P43_007761-T1	OTHER	0.001742	0.998258	
H9P43_007762-T1	OTHER	0.000977	0.999023	
H9P43_007763-T1	OTHER	0.011772	0.988228	
H9P43_007764-T1	OTHER	0.003393	0.996607	
H9P43_007765-T1	OTHER	0.002563	0.997437	
H9P43_007766-T1	OTHER	0.000803	0.999197	
H9P43_007767-T1	OTHER	0.001117	0.998883	
H9P43_007768-T1	OTHER	0.001479	0.998521	
H9P43_007769-T1	OTHER	0.001053	0.998947	
H9P43_007770-T1	OTHER	0.000549	0.999451	
H9P43_007771-T1	OTHER	0.144583	0.855417	
H9P43_007772-T1	OTHER	0.010335	0.989665	
H9P43_007773-T1	OTHER	0.001353	0.998647	
H9P43_007774-T1	SP(Sec/SPI)	0.979847	0.020153	CS pos: 26-27. TSA-AP. Pr: 0.6601
H9P43_007775-T1	OTHER	0.009242	0.990758	
H9P43_007776-T1	OTHER	0.003087	0.996913	
H9P43_007777-T1	OTHER	0.021397	0.978603	
H9P43_007778-T1	OTHER	0.000559	0.999441	
H9P43_007779-T1	OTHER	0.002378	0.997622	
H9P43_007780-T1	OTHER	0.003129	0.996871	
H9P43_007781-T1	OTHER	0.000724	0.999276	
H9P43_007782-T1	OTHER	0.002504	0.997496	
H9P43_007783-T1	OTHER	0.000880	0.999120	
H9P43_007784-T1	OTHER	0.003426	0.996574	
H9P43_007785-T1	OTHER	0.003821	0.996179	
H9P43_007786-T1	OTHER	0.000921	0.999079	
H9P43_007787-T1	OTHER	0.222206	0.777794	
H9P43_007788-T1	SP(Sec/SPI)	0.999264	0.000736	CS pos: 20-21. VSA-AK. Pr: 0.7285
H9P43_007789-T1	OTHER	0.002092	0.997908	
H9P43_007790-T1	OTHER	0.008257	0.991743	
H9P43_007791-T1	OTHER	0.025622	0.974378	
H9P43_007792-T1	OTHER	0.004368	0.995632	
H9P43_007793-T1	OTHER	0.005693	0.994307	
H9P43_007794-T1	OTHER	0.029673	0.970327	
H9P43_007795-T1	OTHER	0.001385	0.998615	
H9P43_007796-T1	OTHER	0.000803	0.999197	
H9P43_007797-T1	SP(Sec/SPI)	0.965060	0.034940	CS pos: 26-27. AAA-AP. Pr: 0.7899
H9P43_007798-T1	OTHER	0.006593	0.993407	
H9P43_007799-T1	OTHER	0.001910	0.998090	
H9P43_007800-T1	OTHER	0.000613	0.999387	
H9P43_007801-T1	OTHER	0.000637	0.999363	
H9P43_007802-T1	SP(Sec/SPI)	0.807850	0.192150	CS pos: 29-30. ASG-VG. Pr: 0.2191
H9P43_007803-T1	OTHER	0.008672	0.991328	
H9P43_007804-T1	OTHER	0.002338	0.997662	
H9P43_007805-T1	OTHER	0.001634	0.998366	
H9P43_007806-T1	OTHER	0.000368	0.999632	
H9P43_007807-T1	OTHER	0.002755	0.997245	
H9P43_007808-T1	OTHER	0.004185	0.995815	
H9P43_007809-T1	SP(Sec/SPI)	0.999264	0.000736	CS pos: 20-21. VSA-AK. Pr: 0.7285
H9P43_007810-T1	OTHER	0.012531	0.987469	
H9P43_007811-T1	OTHER	0.001183	0.998817	
H9P43_007812-T1	OTHER	0.001434	0.998566	
H9P43_007813-T1	OTHER	0.084716	0.915284	
H9P43_007814-T1	OTHER	0.001590	0.998410	
H9P43_007815-T1	SP(Sec/SPI)	0.935022	0.064978	CS pos: 16-17. GNA-AP. Pr: 0.6906
H9P43_007816-T1	OTHER	0.002129	0.997871	
H9P43_007817-T1	SP(Sec/SPI)	0.947198	0.052802	CS pos: 30-31. ATS-TA. Pr: 0.2026
H9P43_007818-T1	OTHER	0.000805	0.999195	
H9P43_007819-T1	OTHER	0.000674	0.999326	
H9P43_007820-T1	OTHER	0.005840	0.994160	
H9P43_007821-T1	OTHER	0.001255	0.998745	
H9P43_007822-T1	OTHER	0.001506	0.998494	
H9P43_007823-T1	OTHER	0.001728	0.998272	
H9P43_007824-T1	OTHER	0.004018	0.995982	
H9P43_007825-T1	OTHER	0.007350	0.992650	
H9P43_007826-T1	OTHER	0.008454	0.991546	
H9P43_007827-T1	OTHER	0.000451	0.999549	
H9P43_007828-T1	OTHER	0.000903	0.999097	
H9P43_007829-T1	OTHER	0.002237	0.997763	
H9P43_007830-T1	OTHER	0.000936	0.999064	
H9P43_007831-T1	OTHER	0.002336	0.997664	
